,Mean,Median,Mode
2001,0.5994908486564012,0.4746860861778259,0.4160937759280205
2002,0.5830729595382662,0.38382843136787415,0.2741103664040566
2101,0.47130314160484116,0.3931884169578552,0.3360024112462998
2102,0.3058196109427177,0.23887094855308533,0.16831247657537457
2111,0.1770862189575933,0.16144788265228271,0.20859694600105289
2112,0.20518409888986858,0.22531495988368988,0.22766941100358962
2201,0.5179798479077338,0.3983687460422516,0.3272233828902245
2202,0.4773120491360936,0.3582540452480316,0.35821551173925403
2211,0.6013725945982018,0.1797243356704712,-0.033936358988285065
2212,0.5420722569156043,0.14662034809589386,0.17886799573898315
2301,0.8853773965281666,0.6051606237888336,0.5452485343813895
2302,0.638825891154886,0.4018649458885193,0.3106657421588898
2311,0.5006284260627372,0.3712743669748306,0.24041872233152395
2312,0.5736975292842403,0.2963697612285614,0.1279169145226478
2321,0.46797015297906064,0.2507159560918808,0.2234341692924499
2322,0.6015926756998893,0.3074890077114105,0.2996423998475075
2331,0.5068822499251284,0.48072656989097595,0.4284578177332878
2332,0.7372407220324704,0.5468704700469971,0.5449570462107658
2401,0.5633413524333246,0.5533874034881592,0.4876757982373239
2402,0.8126784102924166,0.762192040681839,0.744232177734375
2501,-0.0999658581882703,-0.09580200910568237,-0.18893505185842507
2502,0.04548569226845864,0.022849394008517265,-0.033392781317234
2601,0.26017200362633625,0.23620785027742386,0.3587717673182489
2602,0.28017062096309464,0.19798775017261505,0.04277391552925108
2611,0.056204025986712175,0.05458030104637146,0.05401710033416757
2612,0.14757363319212208,0.09728476405143738,0.00642922818660735
3001,0.5016716662869192,0.5187776684761047,0.5796913686394694
3002,0.29938912571532306,0.29893386363983154,0.26033305644989024
4001,0.21067923028877952,0.18588243424892426,0.11410279899835596
4002,0.479958157795088,0.40845802426338196,0.3468910402059554
4011,0.477087515595388,0.5066957473754883,0.5280630327761173
4012,0.5547137934484854,0.5276304483413696,0.4697391974925994
4021,0.41508582140532824,0.3828701078891754,0.23127801656723024
4022,0.27005816023515417,0.2126452773809433,-0.030702948272228192
4101,0.5352583314867682,0.5022285282611847,0.2810814318060874
4102,0.6437068436207681,0.600379467010498,0.6220995481312275
4111,0.13762985332216443,0.10033082962036133,0.1529727071523666
4112,0.2486534435948218,0.25071007013320923,0.3853799176216125
4201,0.3278727855948669,0.35206887125968933,0.45462873399257664
4202,0.5410244108185044,0.426944375038147,0.17917930483818062
5001,0.8186213395923175,0.5266051888465881,0.5663155317306519
5002,0.38277320090180633,0.3622097373008728,0.3130286768078803
5011,0.5489032800390318,0.5054833889007568,0.41649574249982846
5012,0.5983575282343304,0.5170245170593262,0.5574016959965229
5021,0.6310963759037039,0.5529629588127136,0.5298962131142616
5022,0.5603579043180948,0.4932933896780014,0.4589273485541344
5101,0.567175539712437,0.4427899271249771,0.4515129750967025
5102,0.5388875916065338,0.39027707278728485,0.37617345005273817
5401,0.5273616542000954,0.38489842414855957,0.1370360696315765
5402,0.5178205095758669,0.41240328550338745,0.29064714252948765
6001,0.582518119944312,0.46278437972068787,0.46458306163549423
6002,0.5848817510117641,0.36397719383239746,0.355534144192934
6101,1.14520919572219,0.8387021124362946,0.611651750933379
6102,1.411604399698609,0.7485345602035522,0.4998700374364854
6201,0.6825912342645611,0.6088849902153015,0.4244378706812858
6202,0.6953332179147895,0.5215750336647034,0.23214085929095743
6211,0.4301860299881116,0.37244442105293274,0.38144853889942165
6212,0.4729435241553461,0.32904379069805145,0.2357582519948483
6221,0.4522196461110204,0.34592151641845703,0.1663940528035164
6222,0.5814451709446432,0.3144592344760895,0.19898004055023194
6301,0.6574719651572394,0.6095166206359863,0.5859582707285881
6302,0.6066740144824588,0.6140464544296265,0.5350256934762001
6401,0.35319389275413215,0.31544554233551025,0.30460336416959755
6402,0.430598577244034,0.39390043914318085,0.24241285145282748
7001,0.3882024679893935,0.23158305138349533,0.016845161318778945
7002,0.3895763721228021,0.2476968765258789,0.0033537912368774014
7011,0.4187492736720594,0.3815596252679825,0.07529439613223077
7012,0.45367981054219525,0.35685792565345764,0.27720970705151554
7021,0.256463446728577,0.19939947873353958,0.07102914318442344
7022,0.18058146425504343,0.14075541496276855,0.000982417911291139
7101,0.6055601027469133,0.5932843089103699,0.5277477312088014
7102,0.6227377841630031,0.5864486694335938,0.45884387060999876
8101,0.26961251654487567,0.24983683973550797,0.19549998678267003
8102,0.3674262119754875,0.3155669569969177,0.2232412116229534
8111,0.25561743966124334,0.22703945636749268,0.23190508276224142
8112,0.34965720766510194,0.23831705749034882,0.17756343901157384
8121,0.45078007391880387,0.03751649335026741,-0.021662338376045254
8122,0.6143765870292759,0.11850810050964355,-0.1855104357004166
8201,0.24728206352280704,0.19978594779968262,0.015573398768901847
8202,0.16747932171411686,0.12833954393863678,0.09146951124072078
8301,0.13938214670815013,0.091669462621212,-0.005465000867843628
8302,0.1943888990155952,0.09332240372896194,0.050265084803104376
9001,0.05240815721667209,-0.02312619425356388,-0.01850531041622161
9002,0.1151477093265348,0.00015562011685688049,0.0585794332623481
9021,0.029465526658172467,0.03922738879919052,0.025698784589767543
9022,0.05218205268762818,0.0718831978738308,0.12075379192829139
9051,0.016905931012843954,-0.0012007557670585811,0.04019290715456003
9052,0.08523012632742459,-0.009808036498725414,0.04881116360425952
9100,0.0003242548092179674,0.018069561570882797,-0.014000998437404544
