cost,metric,group1,group2,n1,n2,U,p
0.35000000000000003,avg_clustering,AE,TE,5,8,31.0,0.12742812742812742
0.35000000000000003,avg_path_length,Controls,AE,20,5,64.0,0.3706004140786749
0.35000000000000003,avg_path_length,Controls,TE,20,8,95.0,0.4688039818474602
0.35000000000000003,avg_path_length,AE,TE,5,8,17.0,0.7241647241647241
0.35000000000000003,small_worldness,Controls,AE,20,5,25.0,0.09696969696969696
0.35000000000000003,small_worldness,Controls,TE,20,8,61.0,0.35421776291341517
0.35000000000000003,small_worldness,AE,TE,5,8,27.0,0.3543123543123543
0.4,global_efficiency,Controls,AE,20,5,40.0,0.5304347826086956
0.4,global_efficiency,Controls,TE,20,8,63.0,0.40922813096726146
0.4,global_efficiency,AE,TE,5,8,20.0,1.0
0.4,avg_clustering,Controls,AE,20,5,15.0,0.01535855448898927
0.4,avg_clustering,Controls,TE,20,8,47.0,0.09906229036663819
0.4,avg_clustering,AE,TE,5,8,31.0,0.12742812742812742
0.4,avg_path_length,Controls,AE,20,5,69.0,0.21633728590250326
0.4,avg_path_length,Controls,TE,20,8,93.0,0.5326840631188459
0.4,avg_path_length,AE,TE,5,8,15.0,0.5236985236985237
0.4,small_worldness,Controls,AE,20,5,21.0,0.05063052889139845
0.4,small_worldness,Controls,TE,20,8,60.0,0.3284856850074242
0.4,small_worldness,AE,TE,5,8,27.0,0.3543123543123543
0.45,global_efficiency,Controls,AE,20,5,36.0,0.3706004140786749
0.45,global_efficiency,Controls,TE,20,8,66.0,0.5002340654514569
0.45,global_efficiency,AE,TE,5,8,23.0,0.7241647241647241
0.45,avg_clustering,Controls,AE,20,5,15.0,0.01535855448898927
0.45,avg_clustering,Controls,TE,20,8,59.0,0.30393246045419964
0.45,avg_clustering,AE,TE,5,8,33.0,0.06526806526806528
0.45,avg_path_length,Controls,AE,20,5,71.0,0.16901938641069073
0.45,avg_path_length,Controls,TE,20,8,92.0,0.5661385313559228
0.45,avg_path_length,AE,TE,5,8,14.0,0.43512043512043513
0.45,small_worldness,Controls,AE,20,5,16.0,0.019160549595332203
0.45,small_worldness,Controls,TE,20,8,59.0,0.30393246045419964
0.45,small_worldness,AE,TE,5,8,30.0,0.17094017094017094
0.5,global_efficiency,Controls,AE,20,5,32.0,0.24306418219461695
0.5,global_efficiency,Controls,TE,20,8,68.0,0.5661385313559228
0.5,global_efficiency,AE,TE,5,8,24.0,0.6216006216006216
0.5,avg_clustering,Controls,AE,20,5,20.0,0.04234895539243365
0.5,avg_clustering,Controls,TE,20,8,49.0,0.12255699212220951
0.5,avg_clustering,AE,TE,5,8,30.0,0.17094017094017094
0.5,avg_path_length,Controls,AE,20,5,72.0,0.14831545266327872
0.5,avg_path_length,Controls,TE,20,8,91.0,0.6005099570316963
0.5,avg_path_length,AE,TE,5,8,16.0,0.6216006216006216
0.5,small_worldness,Controls,AE,20,5,16.0,0.019160549595332203
0.5,small_worldness,Controls,TE,20,8,59.0,0.30393246045419964
0.5,small_worldness,AE,TE,5,8,28.0,0.28438228438228436
