cost,metric,group1,group2,n1,n2,U,p
0.4,avg_clustering,Controls,UO,20,6,36.0,0.15653911306085216
0.4,avg_clustering,FO,UO,8,6,9.0,0.05927405927405928
0.4,avg_path_length,Controls,FO,20,8,126.0,0.01832627919584441
0.4,avg_path_length,Controls,UO,20,6,93.0,0.0458584893367502
0.4,avg_path_length,FO,UO,8,6,28.0,0.662004662004662
0.4,small_worldness,Controls,FO,20,8,56.0,0.23748361139665491
0.4,small_worldness,Controls,UO,20,6,15.0,0.004326108673934761
0.4,small_worldness,FO,UO,8,6,8.0,0.042624042624042624
0.45,global_efficiency,Controls,FO,20,8,31.0,0.011370915718741804
0.45,global_efficiency,Controls,UO,20,6,25.0,0.03307127654953741
0.45,global_efficiency,FO,UO,8,6,19.0,0.5727605727605728
0.45,avg_clustering,Controls,FO,20,8,101.0,0.30393246045419964
0.45,avg_clustering,Controls,UO,20,6,21.0,0.016010076879642097
0.45,avg_clustering,FO,UO,8,6,7.0,0.029304029304029304
0.45,avg_path_length,Controls,FO,20,8,133.5,0.007016916400757784
0.45,avg_path_length,Controls,UO,20,6,99.0,0.019107039707132036
0.45,avg_path_length,FO,UO,8,6,32.0,0.344988344988345
0.45,small_worldness,Controls,FO,20,8,49.0,0.12255699212220951
0.45,small_worldness,Controls,UO,20,6,4.0,0.00010424358250445207
0.45,small_worldness,FO,UO,8,6,4.0,0.007992007992007992
0.5,global_efficiency,Controls,FO,20,8,32.0,0.013390152520587301
0.5,global_efficiency,Controls,UO,20,6,19.0,0.010693654171915042
0.5,global_efficiency,FO,UO,8,6,10.0,0.08125208125208126
0.5,avg_clustering,Controls,FO,20,8,91.0,0.6005099570316963
0.5,avg_clustering,Controls,UO,20,6,10.0,0.0010858706510880425
0.5,avg_clustering,FO,UO,8,6,7.0,0.029304029304029304
0.5,avg_path_length,Controls,FO,20,8,133.0,0.0056523186957969564
0.5,avg_path_length,Controls,UO,20,6,104.0,0.0055075359423185505
0.5,avg_path_length,FO,UO,8,6,38.0,0.08125208125208126
0.5,small_worldness,Controls,FO,20,8,42.0,0.055294785729568335
0.5,small_worldness,Controls,UO,20,6,2.0,3.4747860834817354e-05
0.5,small_worldness,FO,UO,8,6,0.0,0.000666000666000666
