cost,metric,group1,group2,n1,n2,U,p
0.4,avg_clustering,AE,TE,5,9,19.0,0.6993006993006993
0.4,avg_path_length,Controls,AE,20,5,51.0,0.9737624694146431
0.4,avg_path_length,Controls,TE,20,9,111.0,0.33385443443022034
0.4,avg_path_length,AE,TE,5,9,28.0,0.5184815184815185
0.4,small_worldness,Controls,AE,20,5,72.0,0.14831545266327872
0.4,small_worldness,Controls,TE,20,9,101.0,0.6206179464376897
0.4,small_worldness,AE,TE,5,9,15.0,0.36363636363636365
0.45,global_efficiency,Controls,AE,20,5,42.0,0.621005081874647
0.45,global_efficiency,Controls,TE,20,9,58.0,0.13756389390990328
0.45,global_efficiency,AE,TE,5,9,18.0,0.6063936063936064
0.45,avg_clustering,Controls,AE,20,5,82.0,0.028947863730472423
0.45,avg_clustering,Controls,TE,20,9,114.0,0.2679479306138439
0.45,avg_clustering,AE,TE,5,9,14.0,0.2977022977022977
0.45,avg_path_length,Controls,AE,20,5,58.0,0.621005081874647
0.45,avg_path_length,Controls,TE,20,9,122.0,0.13756389390990328
0.45,avg_path_length,AE,TE,5,9,26.0,0.6993006993006993
0.45,small_worldness,Controls,AE,20,5,71.0,0.16901938641069073
0.45,small_worldness,Controls,TE,20,9,87.0,0.9061856157549283
0.45,small_worldness,AE,TE,5,9,12.0,0.18981018981018982
0.5,global_efficiency,Controls,AE,20,5,41.0,0.5748917748917748
0.5,global_efficiency,Controls,TE,20,9,56.0,0.11428901031320156
0.5,global_efficiency,AE,TE,5,9,15.0,0.36363636363636365
0.5,avg_clustering,Controls,AE,20,5,79.0,0.05063052889139845
0.5,avg_clustering,Controls,TE,20,9,123.0,0.1255064714374691
0.5,avg_clustering,AE,TE,5,9,19.0,0.6993006993006993
0.5,avg_path_length,Controls,AE,20,5,58.0,0.621005081874647
0.5,avg_path_length,Controls,TE,20,9,124.5,0.10894066087789339
0.5,avg_path_length,AE,TE,5,9,30.0,0.36363636363636365
0.5,small_worldness,Controls,AE,20,5,68.0,0.24306418219461695
0.5,small_worldness,Controls,TE,20,9,90.0,1.0
0.5,small_worldness,AE,TE,5,9,14.0,0.2977022977022977
