cost,metric,group1,group2,n1,n2,U,p
0.3,avg_path_length,Controls,FO,20,8,118.0,0.055294785729568335
0.3,avg_path_length,Controls,UO,20,5,82.0,0.028947863730472423
0.3,avg_path_length,FO,UO,8,5,23.0,0.7241647241647241
0.3,small_worldness,Controls,FO,20,8,103.0,0.25843592800114545
0.3,small_worldness,Controls,UO,20,5,94.0,0.0010916619612271786
0.3,small_worldness,FO,UO,8,5,27.0,0.3543123543123543
0.35000000000000003,global_efficiency,Controls,FO,20,8,41.0,0.048748674835631355
0.35000000000000003,global_efficiency,Controls,UO,20,5,12.0,0.007415772633163937
0.35000000000000003,global_efficiency,FO,UO,8,5,17.0,0.7241647241647241
0.35000000000000003,avg_clustering,Controls,FO,20,8,122.0,0.0327517892735284
0.35000000000000003,avg_clustering,Controls,UO,20,5,92.0,0.002258610954263128
0.35000000000000003,avg_clustering,FO,UO,8,5,27.0,0.3543123543123543
0.35000000000000003,avg_path_length,Controls,FO,20,8,119.0,0.048748674835631355
0.35000000000000003,avg_path_length,Controls,UO,20,5,88.0,0.007415772633163937
0.35000000000000003,avg_path_length,FO,UO,8,5,23.0,0.7241647241647241
0.35000000000000003,small_worldness,Controls,FO,20,8,110.0,0.13576117923944012
0.35000000000000003,small_worldness,Controls,UO,20,5,92.0,0.002258610954263128
0.35000000000000003,small_worldness,FO,UO,8,5,27.0,0.3543123543123543
0.4,global_efficiency,Controls,FO,20,8,42.0,0.055294785729568335
0.4,global_efficiency,Controls,UO,20,5,12.0,0.007415772633163937
0.4,global_efficiency,FO,UO,8,5,16.0,0.6216006216006216
0.4,avg_clustering,Controls,FO,20,8,125.0,0.02130751695969087
0.4,avg_clustering,Controls,UO,20,5,92.0,0.002258610954263128
0.4,avg_clustering,FO,UO,8,5,28.0,0.28438228438228436
0.4,avg_path_length,Controls,FO,20,8,118.0,0.055294785729568335
0.4,avg_path_length,Controls,UO,20,5,88.0,0.007415772633163937
0.4,avg_path_length,FO,UO,8,5,24.0,0.6216006216006216
0.4,small_worldness,Controls,FO,20,8,115.0,0.07916334872856612
0.4,small_worldness,Controls,UO,20,5,92.0,0.002258610954263128
0.4,small_worldness,FO,UO,8,5,28.0,0.28438228438228436
0.45,global_efficiency,Controls,FO,20,8,39.5,0.04165207141105031
0.45,global_efficiency,Controls,UO,20,5,12.0,0.007415772633163937
0.45,global_efficiency,FO,UO,8,5,15.0,0.5077263949330457
0.45,avg_clustering,Controls,FO,20,8,124.0,0.024684494249711638
0.45,avg_clustering,Controls,UO,20,5,92.0,0.002258610954263128
0.45,avg_clustering,FO,UO,8,5,27.0,0.3543123543123543
0.45,avg_path_length,Controls,FO,20,8,120.0,0.04424170276884501
0.45,avg_path_length,Controls,UO,20,5,88.0,0.007415772633163937
0.45,avg_path_length,FO,UO,8,5,25.0,0.5077263949330457
0.45,small_worldness,Controls,FO,20,8,125.0,0.02130751695969087
0.45,small_worldness,Controls,UO,20,5,92.0,0.002258610954263128
0.45,small_worldness,FO,UO,8,5,27.0,0.3543123543123543
0.5,global_efficiency,Controls,FO,20,8,34.5,0.021928607394834605
0.5,global_efficiency,Controls,UO,20,5,8.5,0.005337319231354111
0.5,global_efficiency,FO,UO,8,5,13.5,0.37312813862801164
0.5,avg_clustering,Controls,FO,20,8,125.0,0.02130751695969087
0.5,avg_clustering,Controls,UO,20,5,92.0,0.002258610954263128
0.5,avg_clustering,FO,UO,8,5,27.0,0.3543123543123543
0.5,avg_path_length,Controls,FO,20,8,125.5,0.021928607394834605
0.5,avg_path_length,Controls,UO,20,5,92.0,0.004795562680983653
0.5,avg_path_length,FO,UO,8,5,26.5,0.37312813862801164
0.5,small_worldness,Controls,FO,20,8,123.0,0.028482306743176304
0.5,small_worldness,Controls,UO,20,5,92.0,0.002258610954263128
0.5,small_worldness,FO,UO,8,5,27.0,0.3543123543123543
