,Mean,Median,Mode
1,-0.10921353164543246,-0.09658884257078171,-0.06255084171891218
2,-0.18802225117077428,-0.16974224895238876,-0.1511178184300661
3,0.28206638382115123,0.27686768770217896,0.2730587467551231
4,0.41106757645773784,0.42804189026355743,0.47698347531259055
5,-0.1320443390652,-0.11944246292114258,-0.07606915302574632
6,0.11860059460995127,0.11553935706615448,0.14113892272114753
7,0.014795058965666994,0.0032689368817955256,-0.044506055861711497
8,-0.13275757712700756,-0.14049124717712402,-0.16954983890056607
9,-0.0763921189993837,-0.07414168864488602,-0.07291755229234692
10,-0.19259719135414777,-0.15563363581895828,-0.11196575671434403
11,0.1520174454573958,0.1173001118004322,0.06516773164272305
12,0.2871508701052936,0.2898739129304886,0.5289884024858476
13,-0.053081682145783286,-0.05410399287939072,0.05442232519388204
14,0.08874083195319252,0.09904530644416809,0.06189439445734027
15,-0.0066787514789602995,-0.0022166843991726637,-0.0036041811108589172
16,-0.1026967036311462,-0.09613442420959473,-0.07850072383880616
17,0.02014372012817827,0.022482499480247498,0.021595811843872048
18,0.008839203794246402,0.018837111070752144,0.0538622566312551
19,-0.08574428664420353,-0.026950707659125328,0.06399774044752121
20,-0.010387444219539427,0.010751423425972462,0.0414018288254738
21,-0.27700719690464753,-0.250182569026947,-0.14496965765953063
22,-0.09487749210926738,-0.053409816697239876,-0.014300884678959846
23,-0.1476460961060758,-0.11221560835838318,-0.04123967140913015
24,-0.03349885925319184,-0.040717121213674545,-0.04995458126068114
25,-0.07504428966082234,-0.0647510439157486,-0.04044523909687997
26,-0.03637656187415437,-0.04620145633816719,-0.11834295630455013
27,-0.04388800455472213,-0.03720877692103386,-0.0669161413609981
28,0.028916204538962393,0.031927650794386864,0.10585342586040494
29,0.007149692891770146,-0.0019137765630148351,-0.002975928336381939
30,-0.11014703785847026,-0.11264240741729736,-0.10919736884534359
31,-0.011152980823110368,-0.05242634937167168,-0.0069413349032401706
32,-0.04910413083004319,-0.03880440816283226,-0.06144867956638339
33,0.07525021586377204,0.06724967807531357,0.018249118700623512
34,-0.0741468853952691,-0.08705523610115051,0.03392407178878787
35,0.031555585612818425,0.04116632230579853,0.10979991480708123
36,-0.01870263200548049,-0.007648098282516003,0.07878951460123057
37,-0.08641944142474492,-0.0908363126218319,-0.07783533409237864
38,0.03560796384158622,0.026871551759541035,-0.06871295586228374
39,0.02703837226265361,0.038358259946107864,0.05552727431058882
40,0.03778527172836916,0.057005587965250015,0.10104613870382306
41,-0.04467366432829806,-0.049020927399396896,-0.09305385962128641
42,0.010572429822505282,0.04957490228116512,0.13175619199872024
43,0.05163905433554788,0.09928502887487411,0.14614035189151764
44,-0.036243294958507845,0.029659435153007507,0.09765416145324707
45,0.06337977186622915,0.09981276094913483,0.11123114228248598
46,0.020716465893743135,0.04427747055888176,0.08317930176854135
47,-0.16908979762177406,-0.1081935428082943,0.02005682989954949
48,-0.1592579773758314,-0.123317651450634,-0.05774314403533937
49,-0.0909842627047879,-0.08806673437356949,-0.062253386974334746
50,0.0028744258207911884,-0.01845446228981018,-0.05484561190009116
51,-0.04889816146683802,-0.07384250685572624,-0.08622602745890617
52,-0.10403278569356406,-0.09165902435779572,-0.028478592410683595
53,-0.07735287562221714,-0.07538226991891861,-0.08611125133931638
54,-0.1914464122421819,-0.14705152809619904,-0.04839950509369373
55,0.0028297618621015495,0.012123160064220428,0.02029025956988334
56,-0.018600050964171014,-0.012595069594681263,0.026149657517671565
57,0.05810128175723264,0.06890524178743362,0.09124273613095285
58,-0.034530951068265946,-0.012645727954804897,0.06955646201968196
59,-0.05086030597091641,-0.05117877572774887,-0.0006114712357520591
60,-0.0038949768587614943,0.010752223432064056,0.00740773305296899
61,0.011266035437402603,0.02115912362933159,0.021769887953996675
62,-0.015681036008574206,-0.009983930736780167,-0.03716653957962987
63,-0.07947151336340108,-0.08457360416650772,-0.07738244354724882
64,0.048379606154680614,0.05385621637105942,0.13235605925321586
65,0.0753850704025024,0.10503066331148148,0.13235284075140952
66,-0.09194451567921758,-0.08769352734088898,0.05010704547166828
67,-0.11935688017904604,-0.06917122006416321,-0.007779940366744953
68,0.10978475354393004,0.10702721402049065,0.10033681839704514
69,0.017511622687277562,0.017445415258407593,0.026987845450639758
70,0.013996226691775845,0.09557074308395386,0.1068586237728596
71,1.133112389254814,0.7823061048984528,0.1347170673310757
72,1.0924221312837312,0.6181222200393677,0.026791839301586184
73,0.3376688552381426,0.002751723979599774,-0.04662488222122191
74,-0.1479746422906684,-0.19831182062625885,-0.06969806969165804
