9.999999999999998890e-01,9.443068004727948050e-01,9.530717702838237271e-01,9.455657020656920153e-01,9.341653778660088392e-01,9.498769730607369288e-01,9.618050102446829008e-01,9.767502914766688082e-01,8.573760646653096895e-01,9.379801133447128736e-01,9.451438715210154218e-01,9.614487588631615012e-01,9.514786843537473837e-01,9.775445398652227169e-01,7.558572292760928901e-01,9.737179016049919422e-01,8.354187359194510387e-01,9.024749730911124646e-01,9.616206515513243680e-01,9.664444744497163731e-01,8.320598021854490600e-01,7.789699118394266542e-01,9.153465723915632513e-01,9.480983514344329954e-01,9.738661389289756665e-01,8.800224218058801950e-01,9.734270837210223792e-01,9.191738831680763555e-01,9.321669286977197766e-01,8.847053666979983744e-01,9.659665130039924996e-01,9.405820608377016834e-01,9.298827182923468104e-01,8.813353178674513400e-01,9.625185422175743799e-01,9.510170363686716311e-01,9.247502093990398464e-01,9.567734242142097445e-01,9.503892443751745800e-01,9.189399926668837537e-01,8.173312637348977283e-01,7.595474519402956037e-01,9.641789985133442098e-01,8.064996746348737089e-01,6.885442960557246472e-01,7.624512475724931626e-01,9.308134614157238529e-01,8.561230095070047064e-01,9.376456923470898319e-01,8.833185146157617185e-01,9.698068590356928587e-01,9.497806540188002966e-01,9.718976490757285092e-01,9.775961947889360015e-01,9.381071194765854271e-01,9.234789182719718159e-01,9.613835879577484755e-01,9.494367230366518307e-01,9.523661026116503336e-01,9.470550781323237022e-01,9.187403522635633202e-01,9.055014090906876589e-01,8.990448121986929220e-01,8.887647961158358090e-01,9.593125976514291775e-01,7.872218982840448742e-01,9.524127736590259907e-01,8.361206137015773088e-01,8.870705889969641156e-01,8.019031319559237758e-01,9.191434373545135372e-01,8.963855973794175869e-01,7.122948077283023371e-01,8.137533875676357109e-01,8.422311605627316178e-01,9.134196255189561686e-01,9.287787249818654223e-01,9.078072617158592372e-01,9.647274651114194910e-01,9.231942396915665539e-01,9.731202257338485984e-01,9.271381128132647476e-01,8.110864040913443596e-01,8.937509871632853820e-01,7.893272652758052121e-01,8.171552250615685686e-01,7.791834522755423098e-01,8.835666724306048270e-01,8.969268466125197570e-01
9.443068004727948050e-01,1.000000000000000000e+00,9.209578333241765780e-01,9.067100491081545588e-01,9.612312683442691963e-01,8.948048620655041363e-01,9.498100837630104598e-01,9.808994366906615969e-01,9.297663889321300390e-01,8.635754327369096206e-01,9.630337588911996871e-01,9.656802426366193348e-01,9.693949409621583913e-01,9.711922607945226993e-01,8.590009989465996476e-01,9.605854372649623718e-01,7.727999559020071185e-01,8.656598411090733469e-01,8.814882227030267359e-01,8.999555242094778862e-01,9.022072930310968131e-01,8.379912577915296090e-01,8.387249272088124208e-01,8.853037965723561387e-01,9.555297008221901311e-01,9.052830517980382519e-01,9.346116966122761660e-01,8.493892430331936305e-01,8.645397922308175609e-01,8.301669243734656201e-01,9.439539839162013335e-01,9.369865393035203827e-01,8.586220182606751905e-01,8.143224845047314364e-01,9.102700007970572216e-01,8.831060908739181148e-01,8.241315274072520403e-01,8.817958728359385212e-01,8.675198206579535221e-01,8.341124893785751837e-01,7.622689682019295754e-01,7.011212280779567374e-01,9.048160799726879810e-01,7.627413105556242190e-01,6.192797150961691921e-01,7.139640233566786343e-01,8.702200621840899819e-01,8.084251618453563992e-01,8.751456309204441730e-01,8.552843543221660960e-01,9.094012205204115018e-01,9.741111414707446237e-01,9.694545752260520510e-01,9.473629653627146929e-01,8.984565493550421555e-01,8.883576923474834075e-01,9.474005665551789024e-01,9.562675629341292893e-01,9.228985291227507215e-01,9.062176642617151279e-01,9.099143164815408635e-01,8.391416909119562284e-01,7.602968669113243649e-01,7.839820633067877687e-01,8.853766680455541493e-01,7.184431526861003725e-01,9.262301158868033735e-01,7.892699423452707030e-01,8.144689769892605735e-01,7.545141679785849487e-01,8.419346064788502115e-01,8.301751098845739918e-01,6.657427688305350699e-01,7.707195347348596570e-01,7.816946346791980860e-01,8.561887263996506015e-01,9.199891769596439950e-01,9.300668683972957984e-01,9.178341948888038004e-01,8.695581227522967138e-01,9.251117665182591043e-01,8.588087761153329058e-01,7.393582134886700352e-01,8.263229846764115205e-01,7.398422515585354464e-01,7.419314088004664853e-01,6.975894942353912942e-01,8.219092754999436368e-01,8.298037173891675833e-01
9.530717702838237271e-01,9.209578333241765780e-01,1.000000000000000000e+00,8.853670612972699416e-01,9.494686763828863452e-01,9.311932752091988119e-01,9.598221459578558656e-01,9.390029680843605675e-01,9.159507922564729121e-01,8.682761135144079212e-01,8.831890096293926185e-01,9.393859995828396370e-01,9.373115192479417601e-01,9.599979219597667424e-01,8.350567095491183700e-01,9.587703312377090503e-01,7.482587601539980593e-01,8.317439224571820944e-01,9.371502598455955235e-01,9.546314820666759182e-01,9.079871287856193796e-01,8.697871079317925913e-01,8.431954304958327873e-01,8.523330359191283456e-01,9.708385987848892063e-01,9.257349449344550729e-01,9.449774518806441925e-01,8.507364425722085954e-01,8.598318158291420321e-01,8.926621186055756496e-01,9.503438079669144223e-01,9.253826817522031734e-01,9.213034853531262280e-01,7.932924461570027841e-01,9.445251199933274444e-01,8.598938555060311462e-01,9.125135232865935198e-01,8.749027001639705370e-01,9.285336004176496516e-01,8.811968882106860912e-01,7.180717379899850261e-01,7.007148765495235798e-01,8.892466821909152941e-01,7.172891268840098089e-01,6.462594779509283072e-01,7.472541886199511874e-01,8.549760969816218026e-01,7.945234599267554376e-01,8.909018632321967779e-01,8.201550994069867206e-01,9.199395163866112002e-01,9.202914501644505751e-01,9.751234266667778705e-01,9.724557424709998621e-01,8.690222658787414289e-01,9.044739645626698188e-01,8.821904961668329825e-01,8.860523700151521354e-01,8.852610450718598756e-01,8.894150332725149211e-01,9.549211389318956744e-01,8.321009507974841402e-01,9.064093084365290043e-01,8.390071655903870163e-01,9.320586904642140791e-01,8.023698715252807201e-01,9.412992406207766338e-01,7.524003380959245479e-01,8.536617764876640591e-01,7.526363294114214453e-01,8.696420686353220075e-01,8.815716068052292798e-01,6.574102924790825586e-01,7.091875706619832354e-01,7.671867302770756236e-01,8.427022410614886105e-01,9.228323193690842752e-01,9.287847935544619737e-01,8.985326791082220987e-01,8.744912232680495112e-01,9.720430846065910568e-01,8.950041737904195216e-01,7.940046011785923952e-01,8.811009157020612825e-01,7.259926975940236282e-01,7.474604822941635085e-01,7.535262908471550558e-01,8.725157085607944119e-01,8.147002644854545172e-01
9.455657020656920153e-01,9.067100491081545588e-01,8.853670612972699416e-01,1.000000000000000000e+00,8.820403857935475989e-01,8.845703032016521972e-01,9.034143303182937679e-01,9.338633919295287189e-01,7.690523068255705752e-01,9.658213503218098239e-01,9.169190840016996358e-01,9.718065367579489244e-01,8.844376194197619556e-01,9.392216959332875259e-01,6.265149896908694949e-01,9.393163395719184017e-01,9.338409336179744891e-01,9.889660407777443041e-01,9.107822641373074513e-01,9.117935336295626136e-01,7.442343835146206787e-01,6.425501359178449334e-01,9.552197947157603508e-01,9.758586378144094020e-01,9.353692784218998746e-01,7.622722820022520551e-01,9.133425492060018858e-01,9.804151200425978985e-01,9.762972392861288817e-01,7.727663053596172116e-01,9.161727760019358069e-01,8.503651955081859004e-01,9.179191737345803181e-01,9.618058088622568613e-01,9.267982218732530031e-01,9.535867938414952505e-01,8.899731357577616020e-01,9.835767884572013120e-01,8.672467540930107743e-01,8.795700374306782976e-01,9.279063508988747433e-01,8.942109575991824544e-01,9.572554499240155668e-01,9.436756418888296860e-01,8.253049556078060345e-01,8.863160082337404599e-01,9.906217527077754159e-01,9.676022254107117249e-01,9.874224510297602286e-01,9.678778156192815452e-01,9.422061489866691009e-01,9.162608099473696921e-01,9.364560247240987234e-01,9.464673416461506505e-01,9.942025156315009715e-01,9.678969380518323007e-01,9.798904240086232509e-01,9.752105777122432873e-01,9.931943601047701353e-01,9.925996033365545035e-01,8.049838106870235155e-01,9.631257384794217336e-01,7.850369780492961747e-01,8.566130543435281908e-01,9.160376925522375480e-01,8.656775132966820774e-01,8.822861808993504029e-01,9.603567229171020569e-01,8.019051209835166283e-01,9.329114196325017927e-01,8.550633320371328061e-01,7.929468591718674686e-01,8.714794764396287530e-01,9.417975877912304616e-01,9.561762181554552820e-01,9.873522853488073681e-01,9.004412221985378384e-01,8.892973366761509624e-01,9.876237097111092433e-01,9.909241792295676587e-01,9.337756667091271501e-01,9.788264722471788915e-01,8.565726685492082160e-01,9.065535199530754262e-01,9.218381625767502197e-01,9.144369464267886327e-01,8.569154572930135494e-01,9.229212565488342790e-01,9.705850234513682118e-01
9.341653778660088392e-01,9.612312683442691963e-01,9.494686763828863452e-01,8.820403857935475989e-01,1.000000000000000000e+00,9.272984400586572473e-01,9.717070896386106327e-01,9.659846407627110665e-01,9.643191963157053959e-01,8.201505107228879154e-01,9.183848334254184342e-01,9.509581127203932116e-01,9.578817569824936706e-01,9.630833542271091119e-01,8.934726256178502357e-01,9.697806185193130757e-01,6.957407280435914387e-01,8.251885217440741993e-01,8.634476735836330574e-01,8.994601872472408610e-01,9.217009252370944594e-01,9.086526472177214320e-01,7.822725863291868365e-01,8.559771695790447943e-01,9.664826202715409709e-01,9.582309048841977095e-01,9.330744989316402949e-01,8.056294394175098628e-01,8.166312892730351880e-01,8.909711702090321594e-01,9.551377459733929598e-01,9.560014125115061656e-01,8.712661829434664718e-01,7.551507022350194553e-01,9.405819001124972045e-01,8.593588016778241911e-01,8.210717172022998778e-01,8.534597779942514340e-01,8.934440663721454623e-01,8.668377425434301564e-01,6.877228338714955758e-01,6.343849774975054423e-01,8.909751989955408957e-01,7.106391601178874140e-01,5.561567865431764623e-01,6.671745998821760892e-01,8.354155440180985881e-01,7.635420174454384812e-01,8.511358778198461206e-01,7.929072264584918761e-01,8.603626980379542877e-01,9.194024188540566023e-01,9.633589487296819742e-01,9.552989087673302571e-01,8.711994267972783534e-01,8.778177491985412750e-01,9.159893372432248437e-01,8.976408633680384996e-01,9.000701671248124702e-01,8.936680323347359067e-01,9.402412413196719054e-01,7.829185487367286145e-01,7.694860525927145201e-01,7.416282358595298607e-01,9.181565074658977199e-01,6.860296314410985197e-01,9.577421475913540094e-01,7.470438358668947121e-01,8.536950759717971682e-01,7.041837252540967818e-01,8.603638142379720355e-01,8.827898337566794096e-01,5.997423012617157934e-01,7.048118246585042268e-01,7.275680545781193498e-01,8.220955678806984857e-01,8.829429942682420762e-01,9.258997536850520627e-01,8.904710532757399433e-01,8.532102911870239614e-01,9.190679300257749151e-01,8.460505460958112067e-01,6.726370181011127602e-01,7.770559672267843832e-01,6.691674244154653950e-01,6.704666885490287997e-01,6.326433109705538183e-01,7.714991861354376645e-01,7.796601978110925257e-01
9.498769730607369288e-01,8.948048620655041363e-01,9.311932752091988119e-01,8.845703032016521972e-01,9.272984400586572473e-01,1.000000000000000000e+00,9.801997789096796865e-01,9.518204286760362232e-01,8.653160160887730656e-01,8.766947488516347864e-01,8.982358262493643775e-01,9.117096861382391060e-01,9.464022260436396605e-01,9.582323605085993901e-01,7.716181785398773529e-01,9.648940941551851225e-01,7.070506890084886642e-01,8.232372919096220265e-01,9.132906466998131911e-01,9.611859245702712995e-01,8.269141233517216527e-01,8.345952667404112901e-01,8.273311483521545995e-01,9.104224832534717482e-01,9.631205743351142212e-01,9.265154702450643098e-01,9.690025254809130351e-01,8.373227346334777277e-01,8.629495840840535337e-01,9.719176650513625670e-01,9.831007797578251717e-01,9.724303821267528125e-01,9.493159071548800121e-01,7.862141435254372812e-01,9.778471197271150217e-01,9.402540198446482922e-01,8.817967611168818776e-01,9.032033425989831610e-01,9.449087928196238106e-01,9.646174750249549845e-01,6.849157883925831580e-01,6.245880485778569913e-01,9.533558592963493616e-01,6.983309323496971199e-01,5.318034762157790585e-01,6.340001432458783892e-01,8.487396253312954331e-01,7.730160675620926236e-01,8.594063079731998345e-01,7.683722140810751444e-01,8.677473349967965710e-01,8.640866404980243054e-01,9.371430383079928372e-01,9.539028738650260353e-01,8.884566959551616350e-01,8.835463665059988259e-01,9.089805882833623674e-01,8.694437058806391283e-01,9.042254383504081394e-01,9.082916818371093992e-01,9.536843576013063206e-01,8.098174841698506654e-01,8.499145740367743951e-01,7.939734164395346738e-01,9.841265091906107321e-01,7.412333527562908753e-01,9.831728289662891029e-01,7.470254791751270718e-01,9.478709532635978263e-01,7.114284399150428984e-01,9.780292110420794049e-01,9.736953652653042024e-01,5.820234148446984390e-01,6.979543239940764199e-01,7.391182097096360426e-01,8.312411955284010334e-01,8.404492262725855589e-01,8.674704245800404223e-01,9.281407665679382024e-01,8.719413870870030836e-01,9.334563367403803102e-01,8.720534753149340457e-01,6.680333178125464899e-01,7.989310839040518752e-01,6.740302129353110683e-01,6.839261225379311693e-01,6.333340808066130201e-01,8.009333586284832496e-01,8.013273673470087122e-01
9.618050102446829008e-01,9.498100837630104598e-01,9.598221459578558656e-01,9.034143303182937679e-01,9.717070896386106327e-01,9.801997789096796865e-01,1.000000000000000000e+00,9.798459842923629148e-01,9.290081340037164015e-01,8.795940358915692592e-01,9.340584387609006667e-01,9.520472594380822162e-01,9.737695677524020876e-01,9.864522772660153649e-01,8.345768523765207947e-01,9.867128047316371386e-01,7.280010032502788331e-01,8.471908209662517564e-01,9.170633998073889348e-01,9.590157780236188145e-01,8.894012869516987330e-01,8.772674300934963920e-01,8.375307600404974240e-01,9.100285156073599779e-01,9.841267249920101490e-01,9.551157095861524393e-01,9.794581586074562196e-01,8.477108743140177038e-01,8.710546291771975591e-01,9.500827895070781404e-01,9.913580136674506882e-01,9.863820817316174550e-01,9.399055778081562007e-01,7.989371539703169489e-01,9.780865430532812432e-01,9.294332349251289704e-01,8.706781590986837349e-01,9.016685520081921812e-01,9.368366827118769224e-01,9.273609231886627002e-01,7.045626434165968011e-01,6.467984146031773296e-01,9.507389849329986875e-01,7.233587490938689912e-01,5.568315003972357236e-01,6.646848960800535444e-01,8.614864799727457445e-01,7.926146624378489491e-01,8.730256998089243048e-01,8.029005004019882374e-01,8.890206990422899747e-01,9.128212939628213007e-01,9.691910839751385343e-01,9.739171671129918106e-01,9.027885131996984391e-01,9.011834475025242153e-01,9.313420189814640704e-01,9.062888472410830509e-01,9.251766864197719098e-01,9.214802358501028579e-01,9.655521286654688007e-01,8.231941568252251207e-01,8.356250886408631562e-01,7.953823011273660759e-01,9.659173537689307310e-01,7.422016669314306370e-01,9.912311262626909425e-01,7.639665850946075754e-01,9.187160955313991018e-01,7.345005557332136004e-01,9.449443511915530669e-01,9.491147257760068623e-01,6.122678881000132023e-01,7.239005115750745123e-01,7.557956938103280731e-01,8.440817939206772813e-01,8.783793339356085195e-01,9.077089915532787767e-01,9.325611278873647825e-01,8.815871992333619289e-01,9.507409387941234691e-01,8.757250226731755349e-01,6.922279710420318199e-01,8.172467701523653538e-01,6.995710058695254752e-01,6.990490441013054168e-01,6.563972542506760766e-01,8.165082231409748204e-01,8.113734162839709718e-01
9.767502914766688082e-01,9.808994366906615969e-01,9.390029680843605675e-01,9.338633919295287189e-01,9.659846407627110665e-01,9.518204286760362232e-01,9.798459842923629148e-01,1.000000000000000000e+00,9.101467642492018228e-01,9.038043995800026931e-01,9.797075005404676240e-01,9.724446931180564802e-01,9.847995499460502344e-01,9.893750807248289370e-01,8.290796566679345947e-01,9.887061075828534884e-01,7.905309167752503363e-01,8.894627410452766725e-01,9.202321056696387558e-01,9.453071694487289456e-01,8.712976458745040897e-01,8.312453308602324453e-01,8.730550312225229259e-01,9.343196252044447814e-01,9.791945796646369660e-01,9.181970861207469081e-01,9.731672655167684649e-01,8.826458045926823814e-01,9.015511986227227048e-01,8.950131691306157933e-01,9.778985922025245081e-01,9.673213056259692966e-01,9.144215767123861083e-01,8.447154750299749049e-01,9.622164568014098807e-01,9.405115241717162400e-01,8.715642721477034893e-01,9.287221059226293818e-01,9.238049253757281143e-01,9.071493000876449386e-01,7.777090235956729547e-01,7.092994768622227220e-01,9.569740820233516576e-01,7.812635506451520717e-01,6.210598708971509785e-01,7.148352107150462986e-01,9.018973661534517294e-01,8.312669214685048935e-01,9.042866687742006082e-01,8.636353891210755140e-01,9.281107852083103626e-01,9.613658231729679260e-01,9.783902989558523888e-01,9.721294820129855463e-01,9.295438948243248678e-01,9.118720042924736147e-01,9.689648045896003259e-01,9.559058154685843300e-01,9.509464286943272171e-01,9.400034975529898418e-01,9.342560486960357347e-01,8.662727885077967649e-01,8.134264527601156036e-01,8.220534299729409522e-01,9.474206856370288587e-01,7.455910792097717454e-01,9.679578278660577739e-01,8.150689816961449452e-01,8.894604870314896106e-01,7.756270220106116220e-01,9.156393927033278368e-01,9.008088435581360631e-01,6.703401377959880003e-01,7.873228602129594966e-01,8.043039802923557247e-01,8.861821918406912468e-01,9.234790452499810343e-01,9.342356772022980538e-01,9.540596988067221451e-01,9.043955538394696791e-01,9.524120149081571896e-01,8.948194861193747851e-01,7.418465130663268736e-01,8.460221036077144596e-01,7.527633883861780673e-01,7.580451280412693338e-01,7.047773930533054454e-01,8.422168908685186972e-01,8.593223937737652918e-01
8.573760646653096895e-01,9.297663889321300390e-01,9.159507922564729121e-01,7.690523068255705752e-01,9.643191963157053959e-01,8.653160160887730656e-01,9.290081340037164015e-01,9.101467642492018228e-01,1.000000000000000000e+00,7.076464266570714479e-01,8.619355471422982529e-01,8.861360634542145842e-01,9.178572531072142215e-01,9.103527377509532670e-01,9.425224914198628845e-01,9.083045344012025124e-01,5.672988350434238214e-01,7.074635175452717029e-01,7.894872560525701966e-01,8.372035529295666079e-01,9.417323220741293799e-01,9.441706278236803307e-01,6.689982020028930609e-01,7.372359092157247940e-01,9.027819784762559641e-01,9.615070459784527124e-01,8.806334846952235118e-01,6.809063257491609900e-01,7.010052651327165485e-01,8.554249492971562896e-01,8.959091709770842238e-01,9.219164786102809206e-01,7.832178868111947523e-01,6.236941668688451568e-01,8.610697077135032185e-01,7.538259583800384078e-01,7.340318534784613380e-01,7.332463270545912515e-01,8.331398786836380355e-01,7.664731253943657396e-01,5.512662953297798873e-01,4.932016310519816704e-01,7.934089330969713583e-01,5.614331125197565830e-01,4.129062273462403287e-01,5.396393819837650430e-01,7.114370876185371895e-01,6.291744075540066650e-01,7.315947705083460928e-01,6.733480026398405149e-01,7.736627153623050202e-01,8.707022436453448755e-01,9.101615118176085151e-01,8.902416793786502858e-01,7.590393082189479390e-01,7.736386896975666616e-01,8.193557149961012698e-01,8.087514429651027070e-01,7.951273822718127882e-01,7.814568428125627797e-01,9.235027151926346045e-01,6.617480746902928423e-01,7.064240064390086005e-01,6.568375293217482147e-01,8.304077243127376828e-01,5.808272355820669475e-01,9.155414213418104907e-01,6.027134280313956038e-01,7.820524231218510813e-01,5.720771341604470317e-01,7.847114969937454276e-01,8.282289627182850555e-01,4.548000698371101325e-01,5.577033506773726446e-01,5.826240767781034613e-01,6.888462144108412621e-01,8.195430853850118602e-01,8.721847166294869336e-01,7.864454212836962110e-01,7.292959842860637920e-01,8.514839277063998013e-01,7.230614356772975260e-01,5.708449330616438555e-01,6.854677770997217312e-01,5.331249790888872298e-01,5.362260690847232558e-01,5.147223759358321438e-01,6.744688922041972567e-01,6.453812756193265665e-01
9.379801133447128736e-01,8.635754327369096206e-01,8.682761135144079212e-01,9.658213503218098239e-01,8.201505107228879154e-01,8.766947488516347864e-01,8.795940358915692592e-01,9.038043995800026931e-01,7.076464266570714479e-01,1.000000000000000000e+00,8.861409849771957337e-01,9.286948542140487373e-01,8.529762696538536471e-01,9.200269947391748193e-01,5.485962039827458891e-01,9.023550217467499746e-01,9.429463307346476197e-01,9.534158704143976815e-01,9.565127317442152499e-01,9.391760057161290254e-01,6.815280504156087105e-01,5.794669141434709569e-01,9.909465166843300921e-01,9.718600637932182096e-01,9.043818494104949313e-01,7.236958911584152609e-01,9.150246462638746969e-01,9.841188710016327557e-01,9.936490613656757676e-01,7.674951180081069912e-01,8.929560495960986444e-01,8.298830320909154068e-01,9.197748349961062386e-01,9.764603978589807554e-01,8.973957199337344592e-01,9.550560452140969270e-01,9.106270550817490150e-01,9.790050557010228083e-01,8.730863160335831097e-01,8.609601557697394991e-01,9.249971774492761201e-01,8.863387258789200418e-01,9.607496491012896822e-01,9.021431893465523544e-01,8.219814918888433963e-01,8.623268742923978492e-01,9.715030107829492056e-01,9.340687441961437187e-01,9.701784233024651760e-01,9.464800448566654811e-01,9.548050399941714339e-01,9.019522791961251951e-01,9.048396245607812638e-01,9.317100652654897175e-01,9.600266245101369833e-01,9.221914546708489535e-01,9.449361180827278162e-01,9.436019169138157858e-01,9.553598777771203920e-01,9.537167251354343733e-01,7.899987041393945475e-01,9.856083917393765326e-01,8.485765028700367196e-01,9.226999580487436070e-01,8.936924954810406829e-01,8.768616517905528651e-01,8.624152150535300265e-01,9.061945686999597349e-01,7.968910393710968432e-01,8.952083981985097250e-01,8.616554977301191798e-01,7.972269406848883078e-01,8.443396462312589001e-01,9.202276489755969457e-01,9.363653314094637636e-01,9.677708624296232909e-01,8.858493502711894951e-01,8.239261780481765829e-01,9.752897105826721091e-01,9.530376720979274463e-01,9.465973907283617983e-01,9.605073420705102505e-01,8.914346751620153553e-01,9.404289080876495621e-01,9.148095741918025325e-01,9.305446796332821346e-01,8.850797039745573747e-01,9.472683057003866702e-01,9.730936208727926084e-01
