,Mean,Median,Mode
1,-0.1095622610299178,-0.0912708155810833,-0.03478163342922927
2,-0.0592747283831633,-0.028608055785298347,-0.011788441762328128
3,-0.13641478859642658,-0.11419738084077835,-0.09992876306176185
4,-0.10494580366357435,-0.08292511478066444,-0.05509437397122385
5,-0.10744930918475899,-0.06375737488269806,0.013570406660437684
6,-0.08617167646797676,-0.053169796243309975,-0.05458338715136046
7,-0.06717122037133115,-0.07819478958845139,-0.12605275623500345
8,-0.08834708555527414,-0.08461859822273254,-0.05599848873913285
9,-0.08379054416069237,-0.08818654716014862,-0.1348780231177807
10,-0.08225511519423141,-0.07677586004137993,-0.07640743479132653
11,-0.0472271647612113,-0.03962216526269913,-0.05964469835162162
12,-0.07214738511655772,-0.06418555974960327,-0.03398760661482811
13,-0.10520070072869317,-0.0799739807844162,-0.0703128919750452
14,-0.10290639252424849,-0.07668490707874298,-0.029603177681565285
15,-0.04258309388859713,-0.02873973362147808,-0.005451537966728204
16,-0.02285407755669082,-0.013380117248743773,-0.001927191317081467
17,-0.03160891999126155,-0.01609296165406704,-0.0577896632254124
18,-0.016922073937683788,-0.0012223212397657335,0.00037332341074935993
19,-0.08220874763875147,-0.06722630560398102,-0.051296819597482696
20,-0.07541574572564487,-0.0645046979188919,-0.058571108654141446
21,-0.023964550798384554,-0.010971745010465384,-0.017555432319641073
22,-0.09007579066031463,-0.07915527373552322,-0.06390230543911457
23,-0.0869619479940005,-0.06964663043618202,-0.06193097032606601
24,-0.10028452622139401,-0.08983372151851654,-0.06467554330825806
25,-0.08264882114895893,-0.06858864426612854,-0.020728449039161212
26,-0.07068501191731738,-0.05494539253413677,0.04482003331184392
27,-0.0652202339975698,-0.051712289452552795,0.004303809478878984
28,-0.030455608018452776,-0.03372790105640888,-0.06585801094770435
29,-0.056902585343692955,-0.04477690905332565,-0.016745944768190385
30,-0.08750901583797524,-0.08467915654182434,-0.07009809710085393
31,-0.03775858567384058,-0.03682839870452881,-0.015985206663608587
32,-0.03150205908116602,-0.04632529057562351,-0.05765234827995305
33,-0.01411576805300014,-0.036069195717573166,-0.04651406258344648
34,-0.07807835700402266,-0.07834044471383095,-0.09478770531713962
35,-0.0029620649449246766,-0.06377840414643288,-0.02363261416554449
36,-0.09503622516008847,-0.11833150684833527,-0.1224776628613472
37,-0.03416771371082701,-0.031345317140221596,0.05493299834430215
38,-0.05771229377389326,-0.05770278349518776,-0.06903311342000963
39,-0.05599929573145346,-0.049481142312288284,-0.026273905932903296
40,-0.08835415715119545,-0.09582044556736946,-0.10161564797163011
41,0.25213924155256595,0.10672164708375931,-0.02503867998719214
42,0.05705852981655064,0.018756896257400513,0.03871194384992124
43,0.03383125245135763,0.025114286690950394,0.08667350515723227
44,-0.006382125064410703,-0.02203305810689926,-0.049204151630401594
45,-0.01969068421911086,-0.01568794110789895,0.0720901817083359
46,-0.059552913079324546,-0.0634324923157692,-0.03587886743247509
47,0.01640967938771773,0.03487299382686615,0.04507414251565933
48,0.0036401442605345966,0.0026380722410976887,0.035424515008926405
49,-0.11186881718517555,-0.10240372270345688,-0.03732173293828961
50,-0.0775304475703214,-0.07075130194425583,-0.04778379827737811
51,-0.06514845145909329,-0.04944123700261116,0.03575691640377049
52,-0.07081869323021737,-0.07218999415636063,-0.05222904250025753
53,-0.01608369795225323,0.001671351958066225,-0.01694402731955047
54,-0.020903933941352044,-0.03225061669945717,-0.029738031625747674
55,-0.0930193319963178,-0.08170721679925919,-0.10710739761590957
56,-0.011560537133415866,-0.002634528325870633,0.0393839459121227
57,0.0003883635871486621,0.010564307682216167,0.022310052812099468
58,-0.019607245099874052,-0.007410888792946935,0.0731781333684921
59,-0.12222795172867147,-0.11356629431247711,-0.17188426591455935
60,-0.06464884792247867,-0.03874027729034424,-0.010403432548046154
61,-0.011676401165427343,0.023390349000692368,0.13938476540148254
62,-0.01480918869011054,-0.01256356481462717,-0.03713045611977575
63,0.0032549220000092868,-0.0033751988084986806,-0.020707438886165608
64,0.033101515232100746,0.04403902776539326,0.07117570534348489
65,-0.0069778787989083465,0.0070328060537576675,0.05141662761569027
66,0.02583772370896641,0.030075755901634693,0.07786412909626958
67,-0.07529127588203016,-0.0803360790014267,-0.1387352588772774
68,0.01597400367611831,0.023189184255898,0.058739236593246424
69,-0.02314499845486751,-0.025114418007433414,-0.0003699424862862455
70,0.031531724705355375,0.015257111750543118,-0.0340715532004833
71,-0.08565942178484415,-0.0742519274353981,-0.07736614465713501
72,-0.06357681749547195,-0.052419137209653854,-0.036437188684940336
73,-0.08302038629000359,-0.04809903912246227,0.01660661801695823
74,-0.047195760978333,-0.047568609938025475,-0.07375750765204428
75,-0.01519092922723574,-0.012940229382365942,0.01903274580836295
76,-0.061332931511340755,-0.06273771077394485,-0.09825281288474796
77,-0.09555802738613048,-0.09212198108434677,-0.11945310108363627
78,-0.004260781608548473,0.007406751159578562,0.039629674702882756
79,-0.044905930476099525,-0.027847763150930405,0.028651044815778737
