,Mean,Median,Mode
1,0.2094633341623017,0.20082785934209824,0.17829747907817362
2,0.3221064460202423,0.3829096555709839,0.3938796634972096
3,0.019322626125474054,0.05992358550429344,0.22876680791378023
4,0.10892856399842948,0.12661253660917282,0.0492007791996002
5,-0.0561527394876468,-0.07801979780197144,-0.10163438469171523
6,0.07302018050969072,0.07516961917281151,-0.47672777891159057
7,0.2169403970390599,0.20197494328022003,0.16543782986700536
8,0.2366191331979652,0.2269907146692276,0.196467919126153
9,0.16389612091751418,0.16712090373039246,0.14901351034641264
10,0.1604857388447469,0.18973557651042938,0.25436847999691964
11,0.1898444684636713,0.19786328077316284,0.15129818409681317
12,0.17368942957213043,0.1450704038143158,0.09937811315059661
13,0.10334426385710081,0.1675994098186493,0.22619744241237644
14,0.018146779622983538,0.050235994160175323,0.16113242328166966
15,0.16840523363128906,0.1536680832505226,-0.08533922821283338
16,0.24524112037571982,0.2559876888990402,0.22624100595712665
17,0.25802285562852323,0.3202826827764511,0.48298923671245575
18,0.26540459787803383,0.3164472430944443,0.4401588648557664
19,0.06998214380037301,0.09236479550600052,0.16031658351421357
20,0.1524545271693731,0.11764507740736008,0.0012140098959207424
21,0.06464005335840124,0.10416698455810547,0.21363092482090001
22,0.19537881912770816,0.17422160506248474,0.15830922126770017
23,0.054311655158536656,0.1263413205742836,0.1901645064353943
24,0.2525301235331865,0.2637893855571747,0.28709527775645255
25,0.08989620778941909,0.09897921606898308,-0.29558125525712964
26,0.15018061458181345,0.18848717957735062,0.23227996259927758
27,0.23535545671478833,0.24451568722724915,0.2094266581535339
28,0.16695640484168936,0.161509171128273,0.09940483003854744
29,0.15515913413694635,0.169491708278656,0.1029314152896404
30,0.26612290379860043,0.2533402144908905,0.2064727053046226
31,0.2486139464380782,0.2445368766784668,0.19005102172493937
32,0.25477758692585567,0.22844860702753067,0.20290961220860476
33,0.12723080678316018,0.1188611090183258,0.0361557461321354
34,0.22995754621212122,0.21197021752595901,0.18513344690203665
35,0.2588107106085249,0.24492905288934708,0.19978401307016613
36,0.2392374986566868,0.24697773903608322,0.2898812916129827
37,0.1969131080440782,0.18594099581241608,0.049635313972830775
38,0.24529621459456127,0.24419958889484406,0.32795442730188373
39,0.1589060092722936,0.15078631043434143,0.1368201412260533
40,0.19843241340321804,0.19932550191879272,0.215262223854661
41,0.22988791855234603,0.16039816290140152,-0.06963158041238784
42,0.4353391502159031,0.41776925325393677,0.21546860426664344
43,0.3637911212268345,0.36240720748901367,0.3469793267548084
44,0.43070162910388865,0.4350758492946625,0.4008462607860565
45,0.2731594301291439,0.24479296058416367,0.09796285204589367
46,0.24348799850536698,0.2214372158050537,0.08674441672861574
47,0.30712868492940304,0.3028537184000015,0.3440365746617317
48,0.20204384083260885,0.17909666895866394,0.19098373301327226
49,0.16145459508236945,0.1525406837463379,0.15865161925554278
50,0.13934591206301264,0.11821111291646957,-0.07114723667502404
51,0.1791295291261155,0.18462593108415604,0.14608961060643197
52,0.2575821121838446,0.2519441694021225,0.25556045599281785
53,0.33622713849473673,0.38399192690849304,0.4229740273952485
54,0.42515942270266466,0.4246411919593811,0.5908718852698802
55,0.2726523533288997,0.3184716999530792,0.6432545372843742
56,0.07129254065651092,0.04418175294995308,-0.1572378243505955
57,0.22754711414039608,0.24534854292869568,0.2572377347946167
