,Mean,Median,Mode
1,0.6434713769353322,0.610519677400589,0.6207826717197895
2,0.6861741329790453,0.5394942760467529,0.35871668279171
3,0.5300672143836661,0.48439279198646545,0.30856082592159506
4,0.6444494140859144,0.6092331409454346,0.4387734562158585
5,0.07914634119563795,0.08560844510793686,0.05370940923690792
6,0.16376456757174587,0.14230789244174957,0.11295094341039658
7,0.531822283544062,0.4468899965286255,0.27720970705151554
8,0.643108314081099,0.5302844047546387,0.15444609373807905
9,0.515829529039136,0.4785880148410797,0.28215697884559643
10,0.3867596151109899,0.3670860230922699,0.5329901155829428
11,0.5679425654171562,0.5581802129745483,0.46688600819557907
12,0.6995119779495891,0.6935455203056335,0.7580650961399079
13,0.07371057172868944,0.035346463322639465,-0.00423816859722137
14,0.19299530524002012,0.0865427628159523,-0.06931798174977302
15,0.42543258635310655,0.39627811312675476,0.07244682863354679
16,0.7218341764999499,0.6279799342155457,0.30134327262640004
17,0.6376145361258214,0.6038751006126404,0.5838487146049738
18,0.8391004907291936,0.7984593510627747,0.65168722897768
19,0.5186803560923019,0.5213305950164795,0.4341082578897476
20,0.5608814510463166,0.5176039636135101,0.4730957734584809
21,0.2618163892085988,-0.02202891930937767,-0.5299798712134361
22,0.3381096830545395,0.35720522701740265,0.457214942574501
23,0.8442390089480782,0.3641364276409149,0.7609158632159232
24,0.6804143083846963,0.6599032878875732,0.7919214092195034
25,0.3518209229118484,0.14788196980953217,0.06405317008495331
26,0.6082582422727332,0.5880865156650543,0.528197861276567
27,0.43175241888362237,0.4352065771818161,0.4714069136977196
28,0.8285594101875059,0.8058674335479736,0.8497662740200758
29,0.5579735826296208,0.43443530797958374,0.4366531166434289
30,0.46043883258534857,0.35475775599479675,0.1825150649249554
31,0.19351573355285684,0.1982002630829811,0.1960416868329049
32,0.18931552426218626,0.17394199967384338,0.11977683693170546
33,0.6760277976315131,0.6651870608329773,0.49557984560728074
34,0.5567890020271634,0.46233658492565155,0.38899316594004624
35,0.5633131326136546,0.5257775783538818,0.40638097934424877
36,0.4219670138449239,0.3491991460323334,0.24204984635114674
37,0.5498576205775627,0.3314945697784424,0.2734283173084259
38,0.4921309064446842,0.5300356149673462,0.8129772302508355
39,0.8499304214024305,0.5786392688751221,0.43917112159542737
40,0.5586756275282138,0.4345193952322006,0.3940517581999302
41,0.8331088474973065,0.5012065768241882,0.4578620218485594
42,0.3892435276404089,0.324130117893219,0.26300229355692867
43,0.6152610453885329,0.513226330280304,0.46100183214992285
44,0.5859075688934383,0.5326544046401978,0.4271807469800115
45,0.40460015921281967,0.3654835522174835,0.3774094299972057
46,0.4041165887052262,0.4138612747192383,0.48023080378770827
47,0.4012406425558983,0.3252505958080292,0.26230968728661536
48,0.3449948489546511,0.33894234895706177,0.4473289839923382
49,0.8297908320133998,0.7503969669342041,0.7117571121454239
50,0.38167773131636024,0.3969593346118927,0.3977052807807922
51,0.7283898408636175,0.6340143978595734,0.5085081158578396
52,0.984781564355244,0.8807424604892731,0.7792996364086866
53,1.1990288380731173,0.7534613013267517,0.5623120787739754
54,1.271851050381058,0.9251956641674042,0.7095333693176509
55,0.7624655594657432,0.7394616007804871,0.5937393793463707
56,0.9033561595498589,0.6638265550136566,0.48050075747072696
57,0.6696381908551391,0.6203085780143738,0.4453796224296093
58,0.5015090363880896,0.48567119240760803,0.5401544809341432
59,0.633814383119406,0.6056971549987793,0.6867141718789935
60,0.3247134406221707,0.2830772399902344,0.21943708360195152
61,0.3053599344968071,0.30338597297668457,0.35797088921070097
62,0.2722090595562437,0.20008431375026703,0.1404157313704491
63,0.4376538195145049,0.4546632468700409,0.5615734860301017
64,0.5965008144086369,0.5672935247421265,0.5267544135451316
65,0.7252050823749876,0.6794803738594055,0.5834726680442691
66,0.715597796226001,0.6632358133792877,0.6599230313301085
67,0.42525786765078266,0.3535322844982147,0.2300280037522316
68,0.5608635368411922,0.5743698477745056,0.6267105966806411
69,0.6965121548286287,0.7134913206100464,0.7219600209593773
70,0.5849028363175408,0.5742046535015106,0.6431275080889465
71,0.30693834495881317,0.25699402391910553,0.2378668940067291
72,0.10083801922078313,0.09243892505764961,0.20586539417505267
73,0.23288672701594684,0.1080019474029541,0.012933611869812012
74,0.14530212645197302,0.12586811184883118,0.10901180565357216
75,0.32544109168992646,0.03203941881656647,-0.005425389409065229
76,-0.1556887622915795,-0.12365265190601349,-0.07069812923669805
77,0.6291700049582242,0.4134542644023895,0.42200593277812
78,1.003311635961703,0.8314967453479767,0.8409776055254041
79,0.776656669006162,0.6648134589195251,0.47844981960952276
80,0.055866124694913234,0.013563082553446293,0.031252784132957456
81,0.3921158551960811,0.215172179043293,0.18150975838303565
82,0.34988039196770454,0.0443672314286232,-0.11970936000347138
83,0.27978140032772,0.13415279984474182,-0.09551867842674255
84,0.5217507065031377,0.3618362843990326,0.2943311810493469
85,0.4537906809913436,0.4232841432094574,0.3989738029241562
86,0.7589918652071089,0.6966891884803772,0.5633307261765004
87,0.6383579442693592,0.6740966439247131,0.6306695380806923
88,0.12941490467682554,0.11471905931830406,-0.03271032989025119
89,0.0694876749711913,0.016065238043665886,-0.027195098698139186
90,0.2695348177238402,0.05733904056251049,0.02537199974060056
91,0.031231855021421128,-0.004952895920723677,-0.0658201202750206
92,0.13777143343599013,0.13141240179538727,0.14407507061958313
93,0.24358844034745275,0.26753637194633484,0.2885714735090732
94,0.2837583426868103,0.27128419280052185,0.308495657145977
95,0.49996379003481356,0.5114072561264038,0.559618062376976
96,1.4290975236798245,0.6299260556697845,0.4157883895374834
